state,county,name,totpop,farms,farmsize,farm12,farm39,farm1019,farm2049,farm5099,farm100,farm175,farm260,farm500,farm1000,farmown,farmten,farmman,farmwh,farmwhow,farmwhpo,farmwhte,farmwhma,farmwhct,farmwhst,farmcol,farmcoow,farmcopo,farmcote,farmcoma,farmcoct,farmcost,farms2,farmsbui,acfarm,acimp,totval,farmval,farmbui,farmequi,livstock,farmout,farmlab,farmfert,area,farrepan,livstval,calves,steer1_2,steer2_3,steer3_,bulls,heifers,dcows,otcows,colts0,colts1_2,horses2_,mules0,mules1_2,mules2_,donkeys,lambs,ewes,ramsweth,swine,goats,animsold,animslau,inclrep,bcattle,bcalves,bster1_2,bster2_3,bsteer3_,bbulls,bheifers,bdcows,botcows,bhorses,bcolts0,bcolt1_2,bhorse2_,bmules,bmules0,bmule1_2,bmules2_,bdonkeys,bsheep,blambs,bewes,bramweth,bswine,bgoats,fardairy,dairyval,dairycon,milkprod,milksold,cream,butterpr,butterso,cheesepr,cheeseso,chickens,turkeys,geese,ducks,poultval,poult99,eggs,bees,beesval,honey,wax,woolfl,woolwt,mohairfl,mohairwt,barleyac,barley,buckwhac,buckwhea,cornac,corn,oatsac,oats,ryeac,rye,wheatac,wheat,riceac,rice,kacornac,kacorn,wgrassac,wgrass,milletac,millet,alfalfac,alfalfa,cloverac,clover,otgrasac,otgrass,hayac,hay,forageac,forage,cornstal,clovseed,otgrseed,potatoac,potatoes,swpotac,swpotato,onionac,onions,chicorac,chicory,misvegac,miscvegs,glasland,cottonac,cotbale1,cotbale2,balewt,ginbales,ginbalwt,scotac,scotbal1,scotbal2,scbalewt,sginbale,sginbawt,hempac,hempwt,hempval,flaxsdac,flaxseed,scaneac,scanewt,canesir,csugarwt,sorgcaac,sorgcawt,sorgsir,sbeetac,sbeetwt,mapsirup,mapsugar,tobacac,tobacco,beansac,beans,peasac,peas,peanutac,peanuts,miscac,miscval1,miscval2,bcornac,bromcorn,orchval,applet,apples,apricott,apricots,cherryt,cherries,peacht,peaches,peart,pears,plumt,plums,otfruitt,otfruits,cider,vinegar,dryfruit,grapeval,vines,grapes,wine,foresval,hopsac,hops,cbeanac,cbeans,cbeanval,mseedac,miscseed,pmintac,pmintoil,pmintval,willowac,willows,fruitval,bananat,bananas,citront,citrons,figtrees,figs,guavat,guavas,kakit,kaki,lemont,lemons,limet,limes,olivet,olives,oranget,oranges,pineappt,pineappl,pomelot,pomeloes,otfruit,oliveoil,sfruival,blackbac,blackber,curranac,currants,goosebac,gooseber,raspbac,raspber,strawbac,strawber,otsmfrac,otsmfru,cranbac,craber,nutval,almondt,almonds,coconutt,coconuts,pecant,pecans,walnutt,walnuts,otnutt,otnuts,flowplac,flowpval,flowglas,nursryac,nursrval,irrigats,irrac,irrfarms,irrimpac,irrcanac,irrcanal,irrcanmi,irrcanco,irrditac,irrstrac,irrwells,irrwelac,irrwelco,irrcost,tfarmhom,fhowfree,fhencumb,fhmtgunk,fhrent,fhunk,level,region1,region2,fips
31,0,IOWA,2231853,228622,151.2,975,4756,5917,21475,49665,79923,38144,24609,2818,340,147305,79736,1581,228395,116090,28952,2129,1577,44452,35195,227,98,36,0,4,50,39,228622,220626,34574337,29897552,1834345600,1256751980,240802810,57960660,278830096,263388488,16375670,337190,55475,224695,271844034,1290279,730681,603745,173016,93154,592076,1423648,461031,124527,133589,1134457,6488,6807,42452,1832,398850,576104,81764,9723791,41468,113078523,8448938,96649,79880,9015,2824,2891,3142,337,3313,56028,2330,154775,3393,2728,148654,5238,103,271,4864,503,2857,980,1564,313,128138,807,210276,27516870,8697868,535872240,214338442,3323073,61789288,33266912,306428,258003,18907673,424306,223612,487752,6535464,9491819,99621920,138811,443923,2539784,49314,715334,5015965,10760,28080,627851,18059060,13834,151120,9804076,383453190,4695391,168364170,89172,1179970,1689705,22769440,0,0,66,1408,1233135,1638182,161777,321732,2298,6252,148720,229326,2838095,3823133,86944,156061,178409,425483,251702,15114,1276958,175888,17305919,2688,224622,1195,292097,0,80,81998,3332039,1436260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126453,1413380,0,0,0,0,8287,10033,521212,0,0,2662,2320,131,127420,2427,24903,1556,27606,7,127,374,3881,24602,2220,1178130,1849767,6869588,3129862,6809,378,791327,118743,516145,5481,104046,5014,1302217,186312,46512,10632,9704,3872,79740,166360,2072101,7403900,76301,3266449,,120,0,0,0,284,6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878447,1719,1966070,1017,1226560,777,975890,3394,3604210,2335,3164320,392,388130,1,61,7603,0,0,0,0,8,0,0,0,40003,9697,559,320407,1039364,11620,619092,,,,,,,,,,,,,,,223346,67616,76389,2749,75099,1493,2,4,2,19000
32,10,ALLEN,19507,1961,156.7,10,31,29,150,496,729,266,210,36,4,1148,807,6,1943,762,340,37,6,341,457,18,7,2,0,0,4,5,1961,1869,307253,239452,8104368,5374240,1032290,235370,1462468,1411651,66760,2420,504,1923,1404062,6811,4483,3754,1137,464,3750,8115,2866,637,696,8598,293,330,1117,34,802,1076,120,35506,263,578750,69593,734,602,72,27,12,3,3,22,450,13,1100,16,14,1070,39,1,2,36,4,1,1,0,0,519,1,1756,124505,68636,2393940,313669,1382,465519,214510,7437,7105,146900,2725,1736,2249,55075,78581,881400,1219,3331,13730,660,1278,9338,0,0,0,0,11,90,96429,1841310,4070,94460,42,430,4640,76170,0,0,2077,29388,33395,33142,5711,8123,146,236,2708,3375,3955,4839,338,463,4025,13230,413,326,4436,590,42361,31,1697,8,1125,0,0,544,19825,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17463,115530,0,0,0,0,201,6,14693,0,0,0,0,0,0,70,502,5,59,0,6,0,0,25,1952,566480,11406,175368,23589,1085,3,5048,186,30565,164,4085,267,10204,401,2401,200,88,51,650,3211,81110,137378,158,4396,0,0,4,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,20,16360,,90,2,2120,6,4610,17,22860,2,0,0,0,48,0,0,0,0,810,970,0,0,8,0,3,1600,970,0,0,,,,,,,,,,,,,,,1896,528,552,43,747,26,1,4,2,20001
32,30,ANDERSON,13938,2112,169.7,18,43,42,162,550,690,270,250,75,12,1303,791,18,2094,968,311,14,18,311,472,18,10,0,0,0,1,7,2112,1987,358373,265732,9361444,5648980,1367680,268990,2075794,1467450,74950,1180,576,2025,2019325,8548,7092,6279,2691,575,4835,9709,4757,775,813,8774,375,365,1079,80,840,1457,192,46753,347,645902,58449,439,421,60,13,2,5,13,24,303,1,613,16,2,595,28,4,0,24,6,0,0,0,0,633,1,1842,125620,62369,2684620,680090,871,415706,182962,3580,3024,143469,2619,1435,1872,54275,83158,888380,779,2194,8240,220,1658,12455,2,10,0,0,0,0,101368,2392310,3425,80760,72,890,3251,50890,0,0,1910,34715,46430,40631,1266,2105,255,455,6372,8128,11635,13203,1745,3912,10364,22910,4707,1215,923,664,44624,28,1765,3,632,0,0,709,32336,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14271,98780,0,0,0,0,132,23,6513,0,0,0,0,2,750,4,42,5,60,3,72,29,196,583,69,19200,5651,154980,11705,1961,9,10516,185,40904,56,3470,157,8347,123,3568,290,76,38,560,3216,71343,148837,874,15161,0,0,0,0,0,2,85,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,11,9230,,360,1,870,5,4220,20,27110,8,3460,0,0,10,0,0,0,0,0,0,0,0,31,13,2,250,560,34,1028,,,,,,,,,,,,,,,2070,652,614,63,720,21,1,4,2,20003
32,50,ATCHISON,28606,1930,133.39999,21,44,54,214,518,709,210,138,19,3,1201,706,23,1873,983,158,25,22,389,296,57,30,5,0,1,11,10,1930,1855,257486,217598,12037782,8497230,1666070,315900,1558582,1769663,125010,17830,415,1861,1506612,7049,3141,2019,1847,530,3359,7161,3855,582,573,7741,221,188,1132,26,516,786,111,44537,36,597032,70305,1355,850,52,6,1,0,3,30,758,0,1731,18,16,1697,36,4,0,32,14,16,0,0,16,1320,5,1649,146387,76902,2442336,367065,2111,428428,214703,412,102,129221,2562,1610,2251,47059,69433,577380,1703,4911,23970,290,911,6030,7,40,39,1130,24,250,94381,3248070,13914,434140,122,1620,17155,225130,0,0,50,305,6120,7571,1841,3497,92,135,10527,13376,12232,15046,513,1086,2450,7925,237,816,1514,1900,155788,77,6090,21,2180,0,0,913,40098,13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,5520,0,0,0,0,227,0,14864,0,0,0,0,3,1150,0,6,0,0,0,2,0,0,160,2,1000,20498,296428,46222,240,1,11096,722,41308,504,3559,19,4608,1,934,164,274,103,2000,7094,85042,374831,9187,17367,0,0,0,0,0,64,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566,48,39730,3,2390,3,2290,23,22090,87,88220,,6210,0,0,19,0,0,0,0,0,0,0,0,65,25,2,3000,10000,0,0,,,,,,,,,,,,,,,1905,655,532,20,684,14,1,4,2,20005
32,70,BARBER,6594,954,710.40002,8,2,2,29,52,232,94,246,128,161,604,323,27,947,256,333,13,27,97,221,7,2,0,0,0,1,4,954,903,677741,179211,6296702,2693890,539300,179110,2884402,1190323,129240,910,1134,941,2855117,20541,9941,10601,4607,1479,9739,3054,36996,727,908,7145,184,221,1146,41,973,1896,330,12348,858,792462,36831,201,290,63,8,4,1,0,48,157,9,413,8,13,392,16,0,3,13,3,0,0,0,0,172,0,826,50159,32940,1066000,151154,0,170877,50410,5691,4736,67255,2909,2425,1365,29214,31049,310650,12,71,60,0,2266,14470,0,0,247,3210,0,0,52008,1164750,1430,38410,351,2960,7411,68320,0,0,397,4781,5309,5578,652,1351,724,1895,0,0,84,134,2072,6288,68447,163150,548,0,0,86,5984,15,1186,7,1211,0,0,209,11925,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,57,0,0,310,0,0,30350,27428,15325,1629,601,3433,596,57522,25421,2203,326,4797,923,270,161,16,12,2990,536,6032,25538,303,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2,2190,,10,,20,0,0,0,0,1,380,0,0,35,0,0,0,0,0,0,0,0,520,40,0,0,0,72,795,,,,,,,,,,,,,,,957,425,173,7,342,10,1,4,2,20007
32,90,BARTON,13784,1745,314.60001,2,8,6,28,106,528,293,555,190,29,1296,441,8,1723,828,423,29,8,21,414,22,11,5,0,0,0,6,1745,1652,548900,388249,10008656,6799510,1283030,426260,1499856,1750013,196650,1850,890,1678,1451960,8722,3809,1655,213,545,3916,8086,4622,751,827,9497,201,156,1449,34,33,80,3,11216,148,298906,110890,538,488,41,7,2,0,3,5,425,5,989,10,12,967,101,7,23,71,9,0,0,0,0,354,3,1522,161304,59652,3307845,1047695,22624,406890,210997,3286,2489,154216,3617,1363,2072,47608,74654,959170,55,288,1020,160,84,504,0,0,8988,164340,0,0,44563,945870,3130,69010,1602,15580,183863,1621190,0,0,826,10774,20412,13592,990,2207,2089,5528,9,17,1046,2125,511,941,13466,38757,90,0,70,638,62371,9,1098,3,483,0,0,320,13550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,2466,20,0,0,0,0,0,0,0,3,0,5,0,4,14,166,0,120,42000,10782,52548,15883,4623,25,23799,895,50973,304,2588,164,7895,1150,976,169,62,59,1500,698,12095,29007,431,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,,20,3,2020,1,1110,0,0,3,2590,1,430,0,0,7,0,0,0,0,0,0,0,0,10,7,0,0,0,140,4857,,,,,,,,,,,,,,,1675,775,469,9,409,13,1,4,2,20009
32,110,BOURBON,24712,2535,150.7,10,54,71,314,647,809,317,242,59,12,1472,1046,17,2483,983,430,32,17,326,695,52,23,4,0,0,6,19,2535,2408,382151,281343,9311332,5934330,1352710,293280,1731012,1566884,93130,2760,637,2451,1665758,7553,4698,4476,2459,472,3770,9056,3770,840,877,10086,376,324,1205,100,518,627,147,40996,317,624456,75402,1212,1243,117,22,127,209,0,26,633,109,1813,21,38,1754,165,6,2,157,8,1,1,0,0,984,4,2198,162096,83021,2987721,525457,599,558960,260855,4903,3979,142818,3969,2130,2790,59954,90032,741890,2066,5300,21750,480,931,5220,1,4,43,1100,15,250,107112,2274480,9319,198620,40,670,3192,41280,0,0,1038,16163,36625,38382,2337,3582,115,350,3846,4389,11187,12201,689,1532,2328,6546,3979,318,1321,728,60750,34,2048,14,1843,0,0,707,28721,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17151,112980,0,0,0,0,225,272,8352,0,0,0,0,3,2010,3,33,0,1,4,98,183,1633,20,80,19430,13446,222001,24631,222,0,5767,191,21682,137,5181,301,12791,774,639,16,104,64,1260,2224,74217,91180,348,5623,0,0,641,3182,3063,8,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740,18,18640,,380,8,6900,14,14960,32,42240,3,670,1,31,34,0,0,0,0,3,0,0,0,480,64,2,700,5330,409,8000,,,,,,,,,,,,,,,2479,798,688,17,959,17,1,4,2,20011
32,130,BROWN,22369,2313,147.8,17,63,68,162,536,874,346,226,17,4,1355,944,14,2298,993,328,31,13,394,539,15,1,2,0,1,4,7,2313,2205,341841,304021,18805622,13425820,2536500,526320,2316982,2941598,212650,3400,576,2263,2253538,9221,4290,3506,3539,633,3946,7890,5216,914,991,10840,249,282,1685,32,1816,2821,378,78507,202,967204,78978,1050,743,78,23,3,48,0,15,562,14,1487,38,13,1436,75,3,3,69,7,20,0,0,20,1119,8,2040,170220,97682,3177349,337271,4794,601900,273707,520,408,153310,1846,1513,2460,55444,85723,792410,3046,8000,32790,280,3231,25848,0,0,962,24580,34,350,163114,6298670,28901,835780,325,4930,20740,203310,0,0,56,1639,6008,8006,759,1627,326,776,5960,9343,16948,23543,561,919,2368,6443,1652,1114,3280,1488,150613,38,2400,8,1144,0,0,605,29285,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,280,0,0,0,0,228,6,10795,0,0,0,0,0,30,0,4,2,25,0,1,3,33,0,22,12300,32487,235053,66511,544,7,15814,1872,69899,437,5401,76,21059,357,2140,69,636,333,1500,5974,106187,376962,2322,12855,0,0,0,0,0,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6930,22,27550,2,2730,9,11730,9,9670,25,35150,2,3030,0,0,6,0,0,0,0,0,0,0,0,3,3,2,900,5000,52,1560,,,,,,,,,,,,,,,2346,627,720,35,944,20,1,4,2,20013
32,150,BUTLER,23363,3167,275.29999,5,38,39,161,493,1158,442,560,198,73,1826,1298,43,3160,1279,500,45,43,425,868,7,2,0,0,0,3,2,3167,3048,871901,538464,18869096,10831640,2032370,521200,5483886,3497650,237130,7370,1428,3125,5359722,19332,14596,32950,29962,1230,9798,13075,18753,1699,1426,15830,364,381,1708,88,9783,13649,3735,85565,531,1805043,100958,1055,1301,230,29,130,3,3,83,818,5,1628,57,33,1538,100,2,5,93,20,1,1,0,0,1878,16,2880,214068,114730,4827285,663140,3278,878291,443991,4038,2720,279914,8761,1945,6846,118124,148703,1520600,1637,6040,21580,250,22734,175760,6,20,3,40,34,300,181374,5476640,17858,500410,108,1220,12379,133500,0,0,18418,358954,148969,104636,12803,21266,12727,35097,51,113,402,575,3463,8266,19994,56910,5474,156,1634,1094,80088,32,2518,10,1513,0,0,556,26455,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,10530,0,0,0,0,490,86,32175,0,0,0,0,0,0,3,38,2,39,6,80,719,6247,0,184,53480,38957,229442,87167,2832,108,11632,693,88005,1031,4571,380,9374,300,1034,195,618,337,11640,3669,69901,171457,802,17506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,10,10830,,210,2,2160,2,1210,16,18230,1,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1190,2600,4,10,,,,,,,,,,,,,,,3194,1097,713,68,1269,47,1,4,2,20015
32,170,CHASE,8246,1033,437.39999,0,14,10,54,188,271,131,187,92,86,619,375,39,1031,447,167,3,39,157,218,2,1,1,0,0,0,0,1033,960,451862,129333,9936307,5127960,753900,202470,3851977,1214444,120160,40,750,1014,3820662,10758,13284,25225,33373,596,4651,3644,14672,613,455,6273,81,152,544,37,871,1064,154,25131,137,696073,48106,322,542,162,48,3,0,1,28,264,36,488,14,14,460,11,2,1,8,3,2,0,0,2,531,5,894,57109,35146,1387450,76772,0,267740,135413,0,0,79971,2524,663,1345,28189,37769,495860,915,3126,9890,80,1810,11050,0,0,0,0,0,0,50727,1731010,1434,34840,53,840,3694,55920,0,0,4175,107302,24461,24759,2036,4346,8789,18145,250,240,174,248,2974,10388,13032,37518,1926,700,356,497,40635,13,1166,5,569,0,0,280,11504,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,4220,0,0,0,0,270,207,10366,0,0,0,0,0,0,20,200,1,7,0,4,36,387,32,0,0,15051,74105,29732,2116,14,6440,166,30773,303,2536,74,4916,99,233,25,120,63,1380,1652,36461,62781,143,8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,,390,1,470,,300,,130,3,3660,1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,2,368,1300,0,0,,,,,,,,,,,,,,,987,268,286,55,351,27,1,4,2,20017
32,190,CHAUTAUQUA,11804,1770,231,8,23,30,154,400,549,236,254,84,32,967,785,18,1749,712,209,32,18,399,379,21,13,1,0,0,2,5,1770,1663,408958,166841,6070272,3377660,629100,219120,1844392,1153743,86060,1340,651,1718,1813462,9218,5293,6006,8295,647,4740,7336,10566,576,744,8096,202,375,1073,56,19,50,11,25759,244,531564,48201,394,506,111,11,3,0,4,31,337,9,700,20,9,671,47,6,0,41,11,0,0,0,0,531,5,1505,90883,64035,2037901,73598,5075,423180,153685,1576,1146,83159,2170,1182,2051,29258,50683,489520,617,1672,5360,80,62,372,19,50,0,0,44,160,69451,1349230,2450,60370,14,180,19104,210350,0,0,460,6543,28948,30867,2268,3410,3380,7880,140,264,169,277,417,995,6256,12358,1844,37,160,421,33061,46,3662,4,915,0,0,493,22352,0,45,12,12,500,0,0,0,0,0,0,0,0,0,0,0,261,1190,0,0,0,0,632,0,28433,0,0,0,0,2,510,1,7,1,7,14,210,2,17,80,29,6340,26851,118726,58862,533,12,7194,168,39935,1432,3836,468,15605,813,275,21,348,222,17420,1485,31779,62258,151,15932,0,0,37,185,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,30,20780,,300,1,400,5,3360,20,27330,1,780,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,44,100,,,,,,,,,,,,,,,1696,542,404,12,724,14,1,4,2,20019
32,210,CHEROKEE/MCGHEE,42694,2699,128,12,68,98,377,766,898,275,178,20,7,1505,1180,14,2647,1047,385,39,13,386,777,52,20,14,0,1,3,14,2699,2603,345380,295082,9561982,6423260,1338630,355040,1445052,1470753,102820,9620,576,2649,1378959,6485,3201,2069,1529,506,3093,8559,2331,738,838,10051,278,315,1489,80,612,1046,137,24503,178,326429,78925,2697,1491,241,39,11,3,2,45,1131,19,3893,73,37,3783,281,15,14,252,9,9,5,4,0,1852,31,2357,205631,112713,3704234,329054,1492,737655,453400,0,0,128997,3460,2061,4395,56086,89262,727990,3445,10007,51370,330,1195,5975,0,0,19,300,45,350,86668,1883080,22957,630700,51,160,32951,269180,0,0,475,7150,32660,43441,1102,1510,6,10,222,670,7292,8390,695,1301,3704,8152,890,1,1298,894,61637,208,12303,29,4407,0,0,1649,71418,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779,35660,0,0,0,0,202,170,11964,0,0,0,0,4,2550,2,15,6,60,5,109,0,0,20,72,10800,36295,306308,68384,152,0,11403,950,31593,1053,3079,230,20156,1718,917,3664,243,191,2860,3966,48564,149771,201,7979,0,0,11,222,216,24,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32099,100,93280,1,440,8,11900,15,11470,401,430880,1,900,0,0,358,0,0,0,0,444,3630,0,0,642,222,8,1400,3330,0,0,,,,,,,,,,,,,,,2679,937,548,15,1140,39,1,4,2,20021
32,230,CHEYENNE,2640,507,453.70001,0,0,0,3,6,182,22,146,112,36,425,67,15,507,246,172,7,15,22,45,0,0,0,0,0,0,0,507,465,230026,79806,1317473,527160,147140,55830,587343,215539,9070,0,1020,483,578624,3797,2644,1012,210,236,2511,2656,3376,467,431,3112,26,20,102,6,924,1528,316,4821,9,96974,27260,54,73,19,1,1,0,0,2,47,3,136,6,4,126,60,0,14,46,0,0,0,0,0,142,0,432,27234,15332,663122,64311,88,118979,68344,1077,840,32433,460,99,445,8684,13666,177620,7,35,70,30,1873,10820,0,0,426,1610,0,0,14915,83380,202,1500,208,590,14490,39070,0,0,8,40,5575,4423,985,744,587,1143,0,0,11,11,178,59,1024,1095,109,40,0,92,2155,0,0,0,0,0,0,47,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,470,0,0,0,0,0,0,0,6,0,0,0,0,2,5,535,1090,252940,46,727,20,22,0,594,18,335,0,8,0,186,12,3,0,0,0,0,0,213,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,,100,,190,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,568,6,69,,,,4,13,,106220,503,362,52,3,76,10,1,4,2,20023
32,250,CLARK,1701,222,2754.8999,2,1,1,2,7,30,7,30,37,105,171,36,15,221,49,121,0,15,29,7,1,0,1,0,0,0,0,222,207,611590,57820,3299143,1075130,145750,49240,2029023,491628,34560,0,975,220,2025448,15549,6986,6413,13047,1368,6554,762,28882,339,334,2845,28,19,183,8,500,706,18,1093,0,429315,12222,58,75,11,1,0,0,0,1,62,0,86,0,3,83,7,0,0,7,0,0,0,0,0,12,0,195,12203,9703,223860,15080,0,37899,9646,0,0,11515,398,94,134,3555,6619,67010,5,20,150,0,731,5117,0,0,219,1360,0,0,3361,73800,26,640,116,1380,441,2800,0,0,75,1300,2538,2759,1002,2021,564,1694,0,0,95,110,84,129,15737,39831,60,0,0,15,1072,2,161,1,59,0,0,73,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,180,0,0,0,0,0,0,0,0,0,1,10,2,45,0,0,0,50,9080,1017,3457,449,318,12,2057,37,9582,630,224,5,916,27,107,150,0,0,0,48,2980,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,140,1,570,,60,,120,,160,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,1129,,,1120,4,14,,,,6,9,,14315,217,126,30,1,48,12,1,4,2,20025
32,270,CLAY,15833,2267,181.39999,9,46,23,121,353,932,391,332,56,4,1383,864,20,2264,930,427,24,20,217,646,3,2,0,0,0,1,0,2267,2165,411309,299252,11088512,6845420,1587120,427790,2228182,2351093,139490,6830,651,2228,2164324,12244,6177,3725,710,822,5889,10678,7900,901,999,10758,181,138,617,25,383,521,69,65979,147,926663,64907,600,549,82,7,1,3,2,19,403,32,922,22,8,892,69,1,0,68,7,0,0,0,0,1189,2,2010,164964,73120,3660298,1022366,1065,551672,274536,1788,1196,172058,3057,796,2633,58474,83351,1071110,1570,5384,22330,170,590,3570,0,0,0,0,11,40,144168,4306770,34135,918370,1104,15850,29562,444110,0,0,6410,147636,22989,27812,3035,7066,355,905,211,453,971,1184,1018,2290,12869,39706,1747,0,1559,1039,99851,32,4079,6,622,0,0,472,21169,34390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1870,0,0,0,0,157,14,6158,0,0,0,0,0,80,0,4,0,0,1,17,113,985,296,1,600,11312,123691,22973,1535,11,15812,334,68262,295,2855,38,9084,161,1674,38,52,38,1530,2940,63455,141296,2451,8129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,1,550,,110,1,420,,240,4,5200,,60,0,0,2,0,0,0,0,0,0,0,0,5,3,2,4000,32000,10,507,,,,,,,,,,,,,,,2123,594,691,54,779,5,1,4,2,20027
32,290,CLOUD,18071,2397,185.39999,8,14,34,112,386,1013,382,391,52,5,1481,901,15,2395,1013,419,48,15,127,773,2,1,0,0,0,0,1,2397,2290,444405,312924,10728221,6503800,1469630,416010,2338781,2566658,124840,5710,711,2349,2266685,12019,5654,3422,3426,805,5217,10663,6313,1022,1253,11579,208,255,809,16,60,694,687,70565,20,926402,67397,748,1022,117,61,4,0,0,213,578,49,1075,16,17,1042,29,0,1,28,6,1,1,0,0,1259,4,2166,172358,76743,4185715,879655,2781,693128,423773,2966,2456,179031,4351,657,2677,66998,99447,1274990,1433,5098,19410,160,2708,24000,0,0,65,1410,0,0,153673,4449640,26247,786360,1248,18650,45991,707060,0,0,2618,49330,15500,15952,4177,8977,7567,19599,18,35,828,1553,1206,3270,9701,26637,4,38,5095,722,70000,18,2460,6,575,0,0,712,27978,1930,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,321,110,10636,0,0,0,0,0,0,2,11,0,0,1,10,136,937,662,158,44300,12956,102088,24453,3441,32,19478,728,86794,1114,1604,4,5203,75,942,4,18,8,750,1404,23860,59491,210,6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,,120,1,470,1,1040,2,2380,,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,,,,,,,,,,,,,,,2313,737,682,13,857,24,1,4,2,20029
