state	county	name	farms	totpop	farm09	farm1019	farm2049	farm5099	farm100	farm500	farm1000	farmsize	farmown	fa09ow	fa1019ow	fa2049ow	fa5099ow	fa100ow	fa500ow	fa1000ow	farmten	fa09te	fa1019te	fa2049te	fa5099te	fa100te	fa500te	fa1000te	farmsc	fa09sc	fa1019sc	fa2049sc	fa5099sc	fa100sc	fa500sc	fa1000sc	farms2	acimp	acunimp	farmval	equipval	livstock	farmout	farmfert	sheep	sheepmer	sheepeng	sheepoth	lambs89	lambscon	lambssla	lambskil	lambsdie	fleeces	fleeclbs	cattle	oxen	cows	otcattle	cattpure	catthalf	cattcom	calves89	calvesol	calvesla	calvedie	milk	butter	cheese	horses	mules	asses	foals89	mulefo89	assfo89	swine	swinecon	swinedie	chickens	turkeys	geese	ducks	eggs	honey	wax	barleyac	barley	buckwhac	buckwhea	cornac	corn	oatsac	oats	ryeac	rye	wheatac	wheat	cottonac	cotton	cottseed	coseedva	flaxac	flaxseed	flaxstrw	flaxfibr	flaxval	hempac	hemp	csugarac	csugar	cmolas	ssugarac	ssugar	smolas	msugar	mmolas	hayac	hay	clovseed	grasseed	riceac	rice	tobacac	tobacco	hopsac	hops	canapeas	cowpeas	beansdry	brcornac	bromcorn	peanutac	peanuts	ipotatac	ipotato	spotatac	spotato	apples	appltree	apricots	apritree	cherries	chertree	peaches	peactree	pears	peartree	plumprun	plumtree	mgardval	horttrac	almondac	bananaac	citronac	cocnutac	figac	guavaac	kakiac	lemonac	limaac	madnutac	oliveac	orangeac	pecanac	pineapac	pomeloac	htreesb	almondtb	bananatb	citrontb	cocnuttb	figtb	guavatb	kakitb	lemontb	limetb	madnuttb	olivetb	orangetb	pecantb	pineaptb	pomelotb	htreesnb	almondtn	citrontn	cocnuttn	figtn	guavatn	kakitn	lemontn	limetn	madnutnb	olivetn	orangetn	pecantn	pomelotn	orangac2	oranges	orangepr	orangval	vinebac	vinenbac	grapeyld	grapeval	grapetab	grapewin	wine	wineval	raisin	raisinpr	vineyval	vineyemp	irrigats	irrac	farmown1	area	farmarea	cerealac	alfalfac	pctownir	irrvalac	farmfams	farmown2	farmfree	farmencu	farmrent	faown80	farent80	valfaenc	valfamtg	intfarm	region1	region2	fips	level
3	50	BRISTOL	3392	186465	362	488	1069	927	536	9	1	57	2959	304	415	955	811	464	9	1	324	44	56	81	88	55	0	0	109	14	17	33	28	17	0	0	3392	91552	102159	11308970	448670	1044100	2632660	112956	488	82	151	255	332	236	8	11	23	421	1865	14147	797	10661	2689	485	3260	10402	7284	6288	149	189	5441290	309465	1437	5487	3	2	67	2	2	5517	2066	404	236347	160	5855	24034	1379746	3124	88	85	1984	9	110	1936	72198	729	21365	283	3726	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38853	47819	0	12	0	0	0	50	1	600	158	37	627	0	0	0	0	2739	182474	1	66	64496	71988	5	161	63	837	853	2230	4085	8606	18	507	301145																																																																			193711	3045				3393	2706	2264	442	687	2495	235	1190649	458747	26558	1	1	25005	1
3	70	DUKES	252	4369	20	21	50	67	83	4	7	152	239	18	20	49	66	81	4	1	5	1	1	0	1	0	0	2	8	1	0	1	0	2	0	4	252	17427	20970	809270	30470	83730	113760	1599	8700	754	1357	6589	3225	1061	245	173	647	7704	27506	1316	83	684	549	28	319	969	539	347	24	47	249856	21782	197	329	8	3	12	0	0	386	231	26	9749	428	41	334	62586	0	0	7	82	0	0	156	5057	23	247	7	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2368	2864	1	0	0	0	0	0	0	0	0	0	151	0	0	0	0	161	12580	0	0	1483	2533	0	0	0	4	0	0	108	150	0	0	8267																																																																			38397	193				252	227	215	12	25	239	31	16900	5285	262	1	1	25007	1
3	90	ESSEX	2488	299995	256	372	698	647	505	9	1	64	2232	224	328	627	579	465	8	1	225	28	37	63	65	32	0	0	31	4	7	8	3	8	1	0	2488	104136	54189	11742610	548590	1144600	2645170	95843	717	63	439	215	1232	414	67	98	61	730	4716	17228	620	13420	3188	399	2690	14139	10352	9029	158	295	6687920	240897	1588	4956	20	4	96	0	0	6568	1640	990	152520	131	280	4506	785008	2672	196	127	2686	10	167	1281	54924	91	2021	120	1802	13	222	0	0	0	0	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	49860	63196	0	30	0	0	0	0	0	0	161	9	1932	0	0	0	0	2274	210425	0	0	146018	154770	0	14	140	816	173	1415	8733	15092	50	911	241739																																																																			158325	1642				2488	2059	1438	621	429	2561	286	2171515	901583	50938	1	1	25009	1
3	110	FRANKLIN	3011	38610	138	210	523	749	1360	28	3	111	2823	129	199	494	700	1271	27	3	100	5	6	19	27	43	0	0	88	4	5	10	22	46	1	0	3011	185611	148019	7717510	441560	1182630	1996600	57833	12361	2024	9300	1037	9177	5222	381	539	1013	12089	67876	26381	1270	14213	10898	577	12477	13327	11714	7855	600	754	6528966	1348523	12479	5474	16	2	337	2	0	8202	3305	578	89975	298	42	1592	545361	13499	100	181	3622	164	1802	4596	183241	1623	44291	939	10025	27	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167754	14732	56973	76784	1	1	0	0	656	915296	0	0	193	96	1046	1	700	0	0	1993	154650	0	0	205592	198533	0	32	30	1146	207	5342	3155	6412	110	1630	29133																																																																			333630	7530				3011	2685	1592	1093	326	3046	238	2516951	1081409	56238	1	1	25011	1
3	130	HAMPDEN	2606	135713	118	206	561	651	1034	31	5	105	2383	106	183	512	588	961	28	5	153	11	20	34	45	41	2	0	70	1	3	15	18	32	1	0	2606	169308	103476	7829534	409340	1057550	2087300	56586	3390	629	2078	683	2294	1418	115	245	157	3268	16547	22476	1260	13348	7868	587	5483	16406	11274	8871	362	499	5923320	1068755	20755	4812	15	0	158	0	0	5751	2716	584	85301	470	129	1524	545141	9058	119	82	1513	465	4314	5260	164575	1112	25794	3348	30768	10	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94246	1610	48772	61977	0	8	0	0	368	564904	0	0	116	20	552	0	100	0	0	2594	212491	0	36	180285	144792	0	4	247	1184	911	5990	3305	6383	269	2016	88519																																																																			272784	10277				2605	2232	1473	759	373	2805	254	2314703	928422	50756	1	1	25013	1
3	150	HAMPSHIRE	2894	51859	184	238	583	745	1112	29	3	101	2670	172	220	541	684	1021	29	3	125	8	10	23	31	53	0	0	99	4	8	19	30	38	0	0	2894	161312	129552	8189110	471460	1155280	2060060	77149	4672	711	2574	1387	3034	1783	101	328	359	4472	23461	24536	957	14745	8834	445	6547	17544	11946	9230	485	885	6687508	1111497	20580	5350	9	0	218	0	1	7871	2793	540	86460	305	73	1159	529702	11663	270	89	1598	177	2076	5652	194777	1433	36389	2100	20814	7	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180191	9089	54902	68692	0	0	0	0	942	1251987	0	0	98	28	537	0	0	0	0	2579	193050	0	0	179649	143390	0	7	226	1269	772	5997	3434	6824	153	1426	29817																																																																			290864	9458				3002	2625	1581	1044	377	2936	177	2834402	1258654	66893	1	1	25015	1
3	170	MIDDLESEX	4540	431167	345	557	1313	1243	1071	9	2	70	4162	317	510	1198	1140	986	9	2	297	26	42	91	76	62	0	0	81	2	5	24	27	23	0	0	4540	187014	129381	25056530	1194140	2238900	5310940	233370	2167	110	1823	234	1369	948	86	32	157	1965	12306	36631	469	27479	8683	1352	6371	28908	22039	19123	241	586	14891484	393963	75	9329	23	7	117	0	0	17550	1992	1458	250444	175	272	10301	1211379	7091	77	131	3110	43	490	2627	120250	175	5315	376	5041	12	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80636	111411	0	82	0	0	0	0	1	200	724	56	1870	0	0	0	0	3327	275570	1	35	334450	310692	5	34	675	2446	2183	25821	15699	31083	216	2705	873016																																																																			316395	3364				4540	3862	2560	1302	678	4702	390	5652816	2387817	135795	1	1	25017	1
3	190	NANTUCKET	36	3268	2	5	14	8	7	0	0	74	28	2	2	13	6	5	0	0	4	0	2	1	0	1	0	0	4	0	1	0	2	1	0	0	36	1485	1187	82550	5020	14830	31400	617	412	0	0	412	325	182	1	2	65	375	1420	258	8	227	23	9	92	157	202	117	0	20	77150	10370	0	55	0	0	2	0	0	81	8	13	4812	44	6	196	26466	225	3	0	0	0	0	64	2501	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	610	0	0	0	0	0	0	0	0	205	10	26	0	0	0	0	33	2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214																																																																			2672	85				46	35	29	6	11	85	2	10875	4850	320	1	1	25019	1
3	210	NORFOLK	1818	118950	139	218	633	516	304	7	1	61	1645	128	197	576	463	274	6	1	155	9	21	54	45	26	0	0	18	2	0	3	8	4	1	0	1818	61630	48620	9665330	341820	848453	1593900	51840	49	13	22	14	27	21	12	1	1	14	86	11071	135	9087	1849	668	2312	8091	6639	5537	150	287	4532050	174290	250	3487	3	6	58	0	0	9138	959	1609	92715	129	129	8231	485357	2186	133	22	272	6	100	614	26522	60	1424	176	1897	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26233	36423	0	0	0	0	0	0	0	0	124	0	236	0	0	0	0	1137	76547	0	0	45572	52621	0	20	228	918	265	1191	4763	9463	54	514	92122																																																																			110250	879				1818	1528	1057	471	290	1744	137	1649270	680372	39898	1	1	25021	1
3	230	PLYMOUTH	2057	92700	152	290	664	534	401	13	3	70	1942	135	271	627	510	383	13	3	79	13	12	26	17	11	0	0	36	4	7	11	7	7	0	0	2057	56922	87459	6219820	276610	616590	1228400	39418	815	49	345	421	590	352	26	79	25	710	3501	7623	548	5513	1562	432	2004	5187	4264	3156	86	136	2493819	280627	1695	3199	11	5	31	0	0	3718	1120	216	138255	438	736	6159	712342	2421	59	7	136	0	0	979	37407	109	2745	217	3035	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21262	28193	0	0	0	0	0	0	0	0	132	3	698	0	0	0	0	1124	92036	0	0	30497	42382	0	52	23	243	61	553	2425	5212	9	228	177361																																																																			144381	1313				2061	1851	1614	237	210	2874	138	705426	249540	14431	1	1	25023	1
3	250	SUFFOLK	42	484780	4	5	16	12	5	0	0	58	34	4	5	12	8	5	0	0	8	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	42	1994	451	1066650	21260	42890	156530	12329	3	0	3	0	0	0	0	0	0	0	0	550	6	509	35	26	194	330	231	173	17	12	221771	5797	0	212	0	0	3	0	0	1507	191	17	1342	0	0	70	6489	0	0	2	40	0	0	8	395	9	145	20	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	2026	0	25	0	0	0	0	0	0	0	0	6	0	0	0	0	79	7878	0	0	6208	2620	0	0	24	50	60	181	6392	6544	11	34	13944																																																																			2445	39				122	56	40	16	66	78	19	216400	58250	3176	1	1	25025	1
3	270	WORCESTER	7082	280787	377	642	1614	2061	2331	52	5	89	6410	349	593	1473	1842	2100	48	5	476	19	39	102	156	158	2	0	196	9	10	39	63	73	2	0	7082	348429	284692	23437350	1242740	2946315	5489430	122319	3301	346	1862	1093	2367	1159	143	292	229	2805	15786	60475	2560	40052	17863	2135	14675	43665	33652	27067	991	1643	19449539	1730450	33895	12422	26	5	440	1	0	15496	4718	1221	316552	734	378	7577	1710244	20144	287	803	17909	206	2316	6516	305401	1631	40714	705	9371	27	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	1101	140430	173984	102	79	0	0	0	46	0	0	372	297	2747	0	0	0	0	5049	344461	0	0	310999	397323	6	77	579	4425	1891	37675	13553	31107	1110	6016	209476																																																																			633121	9888				7082	6052	4069	1983	1030	7567	637	5888504	2614157	145878	1	1	25027	1
3	0	MASSACHUSETTS	34374	2238943	2410	3621	8457	8934	10648	256	48	87	31177	2169	3291	7744	8076	9617	240	40	2304	194	264	536	632	668	8	2	893	47	66	177	226	363	8	6	34374	1657024	1341258	127538284	5938940	14200178	28072500	896560	51438	7356	29800	14282	33090	18335	1602	2865	3536	47862	241314	256128	9831	172046	74251	8473	65655	182000	138590	108632	4165	6258	82571924	8358703	122900	63638	157	39	1965	8	3	91483	26853	8328	1623605	5805	8379	70593	8931398	90929	1690	1785	38715	2473	31300	34010	1330101	14331	388819	10665	117091	112	1813	0	0	0	0	1	4	0	0	4	0	0	0	0	0	0	0	0	558674	33632	627385	793167	104	237	0	0	2012	2794848	2	800	2310	618	11300	1	800	0	0	26873	1959727	2	137	1690110	1697551	16	403	2413	14495	7472	87004	71559	136348	2186	17296	2255309																																																																			2998282	63376				34576	29370	20425	8945	5206	35266	3140	28249173	11831941	659865	1	1	25000	2
4	10	BELKNAP	1718	20321	58	69	254	507	800	23	7	118	1581	49	62	234	459	747	23	7	52	4	3	11	15	19	0	0	85	5	4	9	33	34	0	0	1718	132727	70369	4099530	228590	621610	694960	11548	5010	764	3148	1098	3834	2569	106	212	253	4339	23273	14338	1946	5738	6654	338	2194	11806	3939	2271	138	143	1910091	455635	30853	2778	0	0	167	1	0	3366	1914	88	40365	217	54	279	243404	4396	64	270	6075	42	503	1430	57474	1208	34781	52	587	241	3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21540	5774	37524	37153	13	8	0	0	0	0	0	0	131	8	3109	0	0	0	0	1295	104363	0	0	197534	130423	0	1	9	178	9	71	802	1628	50	407	11737																																																																			203096	3243				1718	1550	1247	303	168	1799	145	532577	173073	10377	1	1	33001	1
4	30	CARROLL	2406	18124	106	112	253	657	1214	50	14	134	2282	98	106	239	616	1159	50	14	81	8	4	11	28	30	0	0	43	0	2	3	13	25	0	0	2406	127979	194004	4014480	201520	708380	774490	12835	4477	771	892	2814	3536	2003	169	211	364	4430	20873	15620	2796	6009	6815	175	2116	13329	3627	1902	261	263	2111288	585485	8351	3894	21	0	204	2	0	4048	2542	247	52012	972	55	734	301637	5091	76	159	2879	37	494	1360	47113	1202	28634	42	434	207	2742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	50	171650	13308	47247	40068	1	1	0	0	0	0	0	0	366	17	6521	0	0	0	0	2020	150071	0	11	213293	149677	0	24	217	992	8	72	931	1669	116	575	9164																																																																			321983	3007				2406	2173	1800	373	233	2585	168	516373	186459	11123	1	1	33003	1
4	50	CHESHIRE	2650	29579	168	166	366	561	1325	50	14	132	2413	160	152	332	505	1204	47	13	116	7	10	19	26	53	0	1	121	1	4	15	30	68	3	0	2650	155823	193988	5975060	346970	956100	1372850	29911	14373	8216	3651	2506	6748	2100	191	374	1821	14585	87591	21116	1778	9665	9673	393	8184	12539	7397	5627	563	444	4058394	918636	21790	4712	2	0	159	3	1	6304	2465	306	80032	607	265	776	419830	13137	178	497	11481	75	1583	3051	119797	2544	87053	169	2306	16	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288187	5378	59171	61190	0	164	0	0	55	86193	0	0	167	14	2467	0	0	0	0	1654	119589	0	0	124362	140696	0	10	21	896	56	1827	1298	3782	60	1125	45987																																																																			349811	6352				2650	2331	1690	641	319	2597	239	1093786	443634	26308	1	1	33005	1
4	70	COOS	1892	23211	50	67	179	444	1089	47	16	158	1786	45	62	171	417	1030	45	16	68	3	3	5	17	38	2	0	38	2	2	3	10	21	0	0	1892	153599	146149	4072190	257610	968965	1037820	12148	14400	1417	5148	7835	8462	5331	310	222	566	11274	58237	18954	1475	8130	9349	344	2480	16130	5736	4068	400	284	2803393	743377	19359	5771	20	0	505	3	0	5189	2281	341	33774	395	593	737	198577	7132	109	303	8898	1365	39472	137	4625	5616	237694	2	40	300	6429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339506	3667	55327	62356	8	298	0	0	0	0	12	7683	709	128	1870	0	0	0	0	2339	344735	0	0	10950	16086	0	0	0	120	0	0	23	46	10	89	2641																																																																			299748	7723				1892	1720	1092	628	172	1790	149	1313536	480689	28740	1	1	33007	1
4	90	GRAFTON	4389	37217	216	187	492	960	2424	90	20	140	4003	195	174	442	881	2209	83	19	191	12	9	25	41	100	3	1	195	9	4	25	38	115	4	0	4389	303468	312976	8683580	513900	1800360	2001500	39388	40513	19743	14795	5975	17515	7856	622	897	3739	39173	243412	39390	4639	18257	16494	582	8452	30356	12790	6923	551	835	7000042	1793435	105557	9168	18	5	696	2	3	10172	5292	371	109017	1866	681	962	662852	22247	549	920	22926	1212	26498	3799	160139	8616	292579	143	1598	549	10468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699185	15019	118459	114718	55	8	0	0	0	0	0	0	818	347	8848	0	0	0	0	3763	348922	0	0	266687	281000	0	2	8	352	0	0	735	1433	57	768	8905																																																																			616444	15239				4389	3790	2729	1061	599	4339	455	1992734	835334	49328	1	1	33009	1
4	110	HILLSBOROUGH	3881	93247	243	269	687	1037	1591	46	8	109	3530	212	248	617	936	1466	44	7	242	26	18	57	64	76	0	1	109	5	3	13	37	49	2	0	3881	214143	208705	9439180	498290	1278070	2277980	45482	3854	912	1330	1612	2132	1175	81	154	271	3420	18199	31715	1824	19601	10290	456	4079	27180	14202	12472	449	512	8130736	672461	6592	6230	7	2	121	2	0	6980	2784	322	226578	377	238	2852	892510	11381	225	604	13097	31	408	3379	151914	962	25086	172	1891	41	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45785	4122	77760	84508	0	18	0	0	0	0	0	0	245	75	3687	0	0	0	0	2126	175553	0	0	354017	256041	0	48	139	1911	686	11461	3365	8589	397	4498	54818																																																																			422848	5189				3881	3408	2631	777	473	2743	248	1890994	740672	43558	1	1	33011	1
4	130	MERRIMACK	3982	49435	219	245	658	1045	1742	56	17	123	3676	195	225	613	967	1609	52	15	137	14	14	24	31	52	2	0	169	10	6	21	47	81	2	2	3982	232327	255538	8954780	516350	1340030	1896730	28978	17335	5150	6212	5973	8755	4048	492	497	1438	16386	86117	32233	3742	14721	13770	574	5800	25859	10743	7762	479	513	5613371	1006618	93706	6440	18	0	308	0	0	7939	3900	251	105810	602	194	2036	660504	19494	142	584	12496	96	1327	4256	178546	2585	69386	178	1594	384	6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114830	10304	84820	86000	0	0	0	0	1	100	3	1350	106	37	6368	0	0	0	0	2841	204851	0	0	413247	272403	0	67	39	947	70	514	2056	4153	53	928	19489																																																																			487865	8083				3982	3544	2968	576	438	4006	328	1008684	371110	21852	1	1	33013	1
4	150	ROCKINGHAM	4402	49650	439	479	1134	1196	1132	19	3	73	4051	402	435	1054	1082	1058	17	3	241	29	31	57	75	47	2	0	110	8	13	23	39	27	0	0	4402	179402	140716	12812200	557270	1454050	1904200	31957	3731	567	1245	1919	3109	1994	144	119	206	3198	16766	21228	1850	13990	5388	354	2126	18748	10161	8273	173	468	5941868	664149	19783	6424	11	1	110	1	1	6508	3288	186	165546	274	128	6324	992035	8944	125	362	7224	21	271	2509	105236	452	11175	107	1206	76	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1193	76801	77553	0	0	0	0	0	0	0	0	90	84	6157	0	0	0	0	3144	257009	1	82	374066	248223	0	17	64	1016	271	3589	6540	11784	35	477	21451																																																																			320118	3527				4402	4000	3488	512	402	4819	447	1191270	408363	23967	1	1	33015	1
4	170	STRAFFORD	1799	38442	127	134	369	535	617	13	4	92	1689	114	124	349	498	587	13	4	64	8	7	12	22	15	0	0	46	5	3	8	15	15	0	0	1799	72514	92331	4354350	234810	523110	873750	17460	2717	208	593	1916	1838	1146	91	114	152	2132	10643	10742	1444	5817	3481	166	2084	8492	4173	2793	120	146	2428822	521205	9747	2788	9	0	84	1	0	3260	1888	99	58965	530	133	1552	321848	3585	94	268	5513	13	419	1046	47476	257	6996	67	811	75	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	222	40317	41139	48	13	0	0	0	0	0	0	4	45	3065	0	0	0	0	1515	108779	0	0	195009	104084	0	22	5	450	104	1522	2623	5023	18	451	10961																																																																			164845	1726				1799	1660	1440	220	139	2822	196	526609	186085	11052	1	1	33017	1
4	190	SULLIVAN	2032	17304	94	96	252	415	1140	29	6	134	1816	81	87	220	374	1022	26	6	119	10	5	23	27	53	1	0	97	3	4	9	14	65	2	0	2032	155405	116855	3757250	239540	799450	926770	16586	25201	15180	7046	2975	10043	3231	364	579	2251	24221	152038	17552	2154	7495	7903	160	5164	12228	5910	5095	315	257	2635263	581839	25497	4253	9	0	387	4	0	4819	2135	236	62223	4367	454	779	355953	16707	112	967	21789	225	4073	2779	116486	3176	98859	124	1495	138	2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443312	23010	55296	54683	0	31	0	0	1	300	0	0	113	21	2497	0	0	0	0	1388	102769	0	0	134182	146146	0	0	2	302	0	1	915	1271	46	833	1896																																																																			272260	7409				2032	1793	1225	568	239	2066	240	909524	393859	23180	1	1	33019	1
4	0	NEW HAMPSHIRE	29151	376530	1720	1824	4644	7357	13074	423	109	119	26827	1551	1675	4271	6735	12091	400	104	1311	121	104	244	346	483	10	3	1013	48	45	129	276	500	13	2	29151	1727387	1731631	66162600	3594850	10450125	13761050	246293	131611	52928	44060	34623	65972	31453	2570	3379	11061	123158	717149	222888	23648	109423	89817	3542	42679	176667	78678	57186	3449	3865	42633268	7942840	341235	52458	115	8	2741	19	5	58585	28489	2447	934322	10207	2795	17031	5049150	112114	1674	4934	112378	3117	75048	23746	988806	26618	892243	1056	11962	2027	35192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	50	2124515	81997	652722	659368	125	541	0	0	57	86593	15	9033	2749	776	44589	0	0	0	0	22085	1916641	1	93	2283347	1744779	0	191	504	7164	1204	19057	19288	39378	842	10151	187049																																																																			3459018	61498				29151	25969	20310	5659	3182	29566	2615	10976087	4219278	249485	1	1	33000	2
5	10	BRISTOL	211	11428	23	43	69	43	33	0	0	51	179	22	33	65	34	25	0	0	27	1	10	4	7	5	0	0	5	0	0	0	2	3	0	0	211	8219	2625	1138710	50830	102410	224860	12950	44	2	14	28	37	17	0	0	3	37	216	1270	35	917	318	93	454	723	815	587	27	49	429548	28374	0	429	0	2	14	0	1	471	171	34	23959	119	941	1263	78447	749	14	15	360	0	0	416	18686	134	2925	51	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301	4127	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	312	26883	0	0	6056	6591	0	0	0	4	18	458	443	1135	25	162	8479																																																																			10844	616				211	155	108	47	56	242	39	159301	64413	3777	1	1	44001	1
5	30	KENT	862	26754	67	93	162	224	302	12	2	101	688	56	81	127	181	231	10	2	144	10	12	30	33	58	1	0	30	1	0	5	10	13	1	0	862	42273	44498	3119390	142090	321290	561960	25302	817	12	416	389	423	171	79	21	57	621	2992	4717	283	3290	1144	158	1599	2960	2522	1992	120	100	1359164	130914	9888	1414	7	0	32	0	0	1631	899	234	71019	579	182	1279	280919	1502	38	2	30	16	120	782	23700	46	871	254	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13216	12559	0	0	0	0	0	0	0	0	139	2	373	0	0	0	0	729	43848	0	0	37785	33782	0	4	70	223	695	8009	794	2223	13	106	30231																																																																			86771	1100				862	655	541	114	207	617	142	296041	116669	6858	1	1	44003	1
5	50	NEWPORT	996	28552	129	195	332	194	142	3	1	52	806	108	166	284	148	99	0	1	170	20	27	43	39	38	3	0	20	1	2	5	7	5	0	0	996	41140	10454	5561280	153840	443340	693800	51058	3734	1370	572	1792	3304	2482	89	110	195	3508	14674	5528	819	3664	1045	138	1029	4361	3400	2677	61	150	1532799	197315	4650	1997	11	0	31	0	0	2750	819	75	142790	3178	14096	4522	567171	1784	14	226	5162	8	60	2177	74582	1562	49316	73	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17616	20251	600	2399	0	0	0	0	0	0	0	0	358	0	0	0	0	1550	92519	0	2	8712	15598	5	6	6	225	21	399	1415	3127	0	16	31839																																																																			51594	4046				996	771	647	124	225	737	238	679612	312711	16986	1	1	44005	1
5	70	PROVIDENCE	1999	255123	130	177	446	633	605	7	1	81	1621	84	149	370	524	488	5	1	345	44	27	70	99	104	1	0	33	2	1	6	10	13	1	0	1999	90621	72118	7605289	372340	947640	1827050	54266	793	46	286	461	281	134	8	97	83	539	2757	14282	539	10654	3089	507	4007	9768	7569	6619	209	318	5268808	261758	7543	3776	26	0	40	0	0	4012	1279	831	146006	473	258	2734	584850	6383	185	72	1138	15	129	1373	51895	247	5293	208	2702	7	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33089	39622	1	45	0	0	0	0	0	0	127	136	526	0	0	0	0	1774	101699	0	0	141381	109003	0	5	565	2089	336	2096	5398	10210	100	854	235654																																																																			162739	1922				1999	1410	1071	339	589	2099	476	1270666	526334	31699	1	1	44007	1
5	90	WASHINGTON	1432	23649	71	103	230	339	669	19	1	110	1176	58	89	202	277	534	16	0	226	11	13	25	59	117	0	1	30	2	1	3	3	18	3	0	1432	92238	65095	4448810	221930	550290	910630	29324	6012	841	2199	2972	4389	3067	77	214	173	5245	20382	8980	933	5418	2629	352	2608	6020	4226	3334	83	99	2020228	347095	2550	2248	5	0	75	0	0	3191	1731	102	98596	7307	1328	3908	509327	3322	107	48	1319	2	40	3071	84947	1659	42115	193	2564	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26889	24833	0	170	0	0	0	0	0	0	32	0	375	0	0	0	0	1230	65934	0	0	45433	42256	0	13	48	473	79	854	1987	4099	0	45	11455																																																																			157333	4977				1432	1134	972	162	298	1285	341	409095	178599	10420	1	1	44009	1
5	0	RHODE ISLAND	5500	345506	420	611	1239	1433	1751	41	5	85	4470	328	518	1048	1164	1377	31	4	912	86	89	172	237	322	5	1	118	6	4	19	32	52	5	0	5500	274491	194790	21873479	941030	2364970	4218300	172900	11400	2271	3487	5642	8434	5871	253	442	511	9950	41021	34777	2609	23943	8225	1248	9697	23832	18532	15209	500	716	10610547	965456	24631	9864	49	2	192	0	1	12055	4899	1276	482370	11656	16805	13706	2020714	13740	358	363	8009	41	349	7819	253810	3648	100520	779	9617	11	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94111	101392	601	2614	0	0	0	0	0	0	300	138	1637	0	0	0	0	5595	330883	0	2	239367	207230	5	28	689	3014	1149	11816	10037	20794	138	1183	317658																																																																			469281	12661				5500	4125	3339	786	1375	4980	1236	2814715	1198726	69740	1	1	44000	2
6	10	ADDISON	2645	22277	99	129	323	593	1445	49	7	139	2265	88	114	295	515	1204	42	7	176	7	8	17	52	90	2	0	204	4	7	11	26	151	5	0	2645	277478	89675	8417700	432110	1665920	1797760	5897	47686	31069	14990	1627	16627	3751	938	218	2925	45824	395734	32197	834	18981	12382	708	5590	25899	15326	7885	861	441	7719594	1884573	18599	9849	22	3	1119	0	0	6646	3620	256	102992	11814	721	1982	566456	99613	1350	2686	63983	789	12773	3477	129002	17840	463605	527	6951	1097	19830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416878	3221	104450	124637	4	1222	0	0	0	22	2	1400	2940	466	1629	0	0	0	0	3000	264205	0	0	52809	105014	0	9	40	2722	0	4	4547	6260	241	3327	2248																																																																			367153	26416				2645	2189	1302	887	456	2403	411	2721308	1180011	69881	1	1	50001	1
